Менші підрозділи,Unnamed: 1,"Роти, батареї","Батальйони, дивізіони",Unnamed: 4,unit_ru,unit_en,unit,uhit_short,division_ru,division_en,division,army_ru,army_en,army,district,main,mil_part,city,region,ru_s,ru_f,crimes,location,ua_f,ua_s,sourse
ffff,ffff,ffff,ffff,ffff,104-я отдельная бригада мто,104th-communication-brigade,104-та бригада зв'язку,ffff,ffff,Army-subordination,Армійського підпорядкування,Окружного підпорядкування,District-subordination,Окружного підпорядкування,Східний військовий округ,Армія РФ,Невідомо,м. Чіта,Забайкальський край,52.0257805,113.5489477,,,,,
ffff,ffff,ffff,ffff,ffff,7-я отдельная железнодорожная ордена трудового красного знамени бригада,7th-separate-railway-brigade,7-ма залізнична бригада,ffff,ffff,Army-subordination,Армійського підпорядкування,Окружного підпорядкування,District-subordination,Окружного підпорядкування,Східний військовий округ,Армія РФ,Невідомо,м. Комсомольск-на-Амурі,Хабаровський край,50.542067450000005,137.0245916300051,,,,,
ffff,ffff,ffff,ffff,ffff,50-я отдельная железнодорожная бригада,50th-Separate-Railway-Brigade,50-та залізнична бригада,ffff,ffff,Army-subordination,Армійського підпорядкування,Окружного підпорядкування,District-subordination,Окружного підпорядкування,Східний військовий округ,Армія РФ,в/ч 03415,смт. Вободний,Амурська область,51.377354,128.13475,,,,,
ffff,ffff,ffff,ffff,ffff,212-й гвардейский окружной учебный венский орденов ленина и кутузова центр подготовки младших специалистов (танковых войск) имени генерал-лейтенанта и. н. руссиянова,212th-Training-Center,212-й навчальний центр,ffff,ffff,Army-subordination,Армійського підпорядкування,Окружного підпорядкування,District-subordination,Окружного підпорядкування,Східний військовий округ,Армія РФ,Невідомо,м. Чіта,Забайкальський край,52.0257805,113.5489477,Yes,Україна,30.530483275709074,50.4381873370744,
ffff,ffff,ffff,ffff,ffff,Управління 5-ї армії,Management-of-the-5th-Army,Управління 5-ї армії,ffff,ffff,Army-subordination,Армійського підпорядкування,5-я общевойсковая Краснознамённая армия,5th-Army,5-та армія,Східний військовий округ,Армія РФ,в/ч 06426,м. Уссурійськ,Приморський край,43.8260569,131.9197259,Yes,Ізюм,37.26227080159677,49.20919508761779,
ffff,ffff,ffff,ffff,ffff,Управління 127-ї мотострілецької дивізії,Management-of-the-127th-Motorial-Division,Управління 127-ї мотострілецької дивізії,ffff,127-я мотострелковая ордена Кутузова дивизия,127th-Motorized-Division,127-ма мотострілецька дивізія,5-я общевойсковая Краснознамённая армия,5th-Army,5-та армія,Східний військовий округ,Армія РФ,в/ч 44980,с. Сергєєвка,Приморський край,44.33358994807849,131.66363878112438,Yes,Луганська область,39.00769537905926,48.97674219955261,
ffff,ffff,ffff,ffff,ffff,"114-й гвардейский мотострелковый духовщинско-хинганский ордена октябрьской революции, краснознамённый, ордена суворова полк",114th-Guards-Motorized-Rifle-Regiment,114-й мотострілецький полк,114 гв мсп,127-я мотострелковая ордена Кутузова дивизия,127th-Motorized-Division,127-ма мотострілецька дивізія,5-я общевойсковая Краснознамённая армия,5th-Army,5-та армія,Східний військовий округ,Армія РФ,в/ч 24776,м. Уссурійськ,Приморський край,43.8260569,131.9197259,,,,,
ffff,ffff,ffff,ffff,ffff,394-й мотострелковый краснознамённый полк,394th-Motorized-Rifle-Regiment,394-й мотострілецький полк,ffff,127-я мотострелковая ордена Кутузова дивизия,127th-Motorized-Division,127-ма мотострілецька дивізія,5-я общевойсковая Краснознамённая армия,5th-Army,5-та армія,Східний військовий округ,Армія РФ,в/ч 25573,с. Сергєєвка,Приморський край,44.33358994807849,131.66363878112438,Yes,Попасна,38.3820551825378,48.63332494142087,
ffff,ffff,ffff,ffff,ffff,218-й танковый полк,218th-tank-regiment,218-й танковий полк,28 тп,127-я мотострелковая ордена Кутузова дивизия,127th-Motorized-Division,127-ма мотострілецька дивізія,5-я общевойсковая Краснознамённая армия,5th-Army,5-та армія,Східний військовий округ,Армія РФ,в/ч 82588,смт. Ліповци,Приморський край,44.19898794380594,131.7217396432606,Yes,Попасна,38.3820551825378,48.63332494142087,
ffff,ffff,ffff,ffff,ffff,872-й самоходный артиллерийский витебско-хинганский ордена александра невского полк,872th-self-propelled-artillery-regiment,872-й самохідний артилерійський полк,ffff,127-я мотострелковая ордена Кутузова дивизия,127th-Motorized-Division,127-ма мотострілецька дивізія,5-я общевойсковая Краснознамённая армия,5th-Army,5-та армія,Східний військовий округ,Армія РФ,в/ч 75234,с. Сергєєвка,Приморський край,44.33358994807849,131.66363878112438,,,,,
ffff,ffff,ffff,ffff,ffff,1171-й зенитный ракетный полк,1171th-anti-aircraft-missile-regiment,1171-й зенітний ракетний полк,ffff,127-я мотострелковая ордена Кутузова дивизия,127th-Motorized-Division,127-ма мотострілецька дивізія,5-я общевойсковая Краснознамённая армия,5th-Army,5-та армія,Східний військовий округ,Армія РФ,в/ч 65484,м. Уссурійськ,Приморський край,43.8260569,131.9197259,,,,,
ffff,ffff,ffff,управление,ffff,60-я отдельная мотострелковая краснознамённая бригада,The-60th-Separate-Motorized-Rifle-Brigade,60-та мотострілецька бригада, 60 омсбр,ffff,Army-subordination,Армійського підпорядкування,5-я общевойсковая Краснознамённая армия,5th-Army,5-та армія,Східний військовий округ,Армія РФ,в/ч 16871,с. Камень-Риболов,Приморський край,44.7421984,132.0467903,Yes,Україна,30.530483275709,50.43818733707366,https://t.me/rf200_nooow/1444
ffff,ffff,ffff,управление,ffff,"57-я отдельная гвардейская мотострелковая красноградская краснознамённая, ордена суворова бригада",57-Separate-Guards-Motorized-Rifle-Brigade,57-ма  мотострілецька бригада,57 гв омсбр,ffff,Army-subordination,Армійського підпорядкування,5-я общевойсковая Краснознамённая армия,5th-Army,5-та армія,Східний військовий округ,Армія РФ,в/ч 46102,м. Бікін,Приморський край,46.81680015881605,134.2720664073446,Yes,Україна,30.530483275708995,50.43818733707361,
ffff,ffff,ffff,ffff,ffff,305-я артиллерийская гумбинненская ордена красной звезды бригада,305th-Artillery-Brigade,305-та артилерійська бригада,305 абр,ffff,Army-subordination,Армійського підпорядкування,5-я общевойсковая Краснознамённая армия,5th-Army,5-та армія,Східний військовий округ,Армія РФ,в/ч 39255,м. Уссурійськ,Приморський край,43.8260569,131.9197259,Yes,Україна,30.530483275709067,50.43818733707437,
ffff,ffff,ffff,ffff,ffff,20-я гвардейская ракетная берлинская дважды краснознамённая бригада,20th-Guards-Missile-Brigade,20-та ракетна бригада,20 гв рбр,ffff,Army-subordination,Армійського підпорядкування,5-я общевойсковая Краснознамённая армия,5th-Army,5-та армія,Східний військовий округ,Армія РФ,в/ч 92088,м. Уссурійськ,Приморський край,43.8260569,131.9197259,Yes,Ізюм,37.26805086052524,49.21222540115063,
ffff,ffff,ffff,ffff,ffff,8-я зенитная ракетная шавлинская ордена кутузова бригада ,8th-anti-aircraft-missile-brigade,8-ма зенітна ракетна бригада,8 зрбр,ffff,Army-subordination,Армійського підпорядкування,5-я общевойсковая Краснознамённая армия,5th-Army,5-та армія,Східний військовий округ,Армія РФ,в/ч 36411,м. Уссурійськ,Приморський край,43.8260569,131.9197259,Yes,Україна,30.530483275709045,50.43818733707413,
ffff,ffff,ffff,ffff,ffff,"80-я витебская краснознамённая, ордена александра невского бригада управления",80th-Management-Brigade,80-та бригада управління,80 бру,ffff,Army-subordination,Армійського підпорядкування,5-я общевойсковая Краснознамённая армия,5th-Army,5-та армія,Східний військовий округ,Армія РФ,в/ч 19288,м. Уссурійськ,Приморський край,43.8260569,131.9197259,,,,,
ffff,ffff,ffff,ffff,ffff,25-й полк рхб защиты,25th-Regiment-of-RCB-protection,25-й полк рхб захисту,ffff,ffff,Army-subordination,Армійського підпорядкування,5-я общевойсковая Краснознамённая армия,5th-Army,5-та армія,Східний військовий округ,Армія РФ,в/ч 58079,м. Лєсозаводськ,Приморський край,45.4455308,133.3811817,Yes,Україна,30.53048327570904,50.43818733707408,
ffff,ffff,ffff,ffff,ffff,35-й инженерно-сапёрный полк,35th-engineering-sapl,35-й інженерно-саперний полк,ffff,ffff,Army-subordination,Армійського підпорядкування,5-я общевойсковая Краснознамённая армия,5th-Army,5-та армія,Східний військовий округ,Армія РФ,в/ч 43294,с. Раздольноє,Приморський край,43.5481737,131.9019264,Yes,Україна,30.53048327570904,50.43818733707406,
ffff,ffff,ffff,ffff,ffff,93-я топографическая часть,93th-topographic-part,93-тя топографічна частина,ffff,ffff,Army-subordination,Армійського підпорядкування,5-я общевойсковая Краснознамённая армия,5th-Army,5-та армія,Східний військовий округ,Армія РФ,Невідомо,м. Уссурійськ,Приморський край,43.8260569,131.9197259,,,,,
ffff,ffff,ffff,ffff,ffff,Управління 29-ї армії,Management-of-the-29th-Army,Управління 29-ї армії,ffff,ffff,Army-subordination,Армійського підпорядкування,29-я общевойсковая армия,29th-Army,29-та армія,Східний військовий округ,Армія РФ,Невідомо,м. Чіта,Забайкальський край,52.0257805,113.5489477,,,,,
ffff,ffff,ffff,управление,ffff,36-я отдельная гвардейская мотострелковая лозовская краснознамённая бригада,36th-Separate-Guards-Motorized-Rifle-Brigade,36-та  мотострілецька бригада,36 гв омсбр,ffff,Army-subordination,Армійського підпорядкування,29-я общевойсковая армия,29th-Army,29-та армія,Східний військовий округ,Армія РФ,в/ч 06705,м. Борзя,Забайкальський край,50.3911075,116.52885296469157,Yes,Ізюм,37.270949070082295,49.2103378767847,
ffff,ffff,ffff,ffff,ffff,200-я артиллерийская бригад,The-200th-Artillery-Brigade,200-та артилерійська бригада, 200 абр,ffff,Army-subordination,Армійського підпорядкування,29-я общевойсковая армия,29th-Army,29-та армія,Східний військовий округ,Армія РФ,в/ч 48271,смт. Дровяная,Забайкальський край,51.5844454,112.9984432,Yes,Україна,30.530483275709067,50.43818733707436,
ffff,ffff,ffff,ffff,ffff,3-я ракетная бригада,3rd-missile-brigade,3-тя ракетна бригада, 3 рбр,ffff,Army-subordination,Армійського підпорядкування,29-я общевойсковая армия,29th-Army,29-та армія,Східний військовий округ,Армія РФ,в/ч 33558,смт. Горний,Забайкальський край,51.5844454,112.9984432,Yes,Україна,30.530483275709056,50.43818733707425,
ffff,ffff,ffff,ffff,ffff,140-я зенитная ракетная борисовская ордена кутузова бригада,140th-anti-aircraft-missile-brigade,140-та зенітна ракетна бригада,140 зрбр,ffff,Army-subordination,Армійського підпорядкування,29-я общевойсковая армия,29th-Army,29-та армія,Східний військовий округ,Армія РФ,в/ч 32390,м. Домна,Забайкальський край,51.896191,113.157509,,,,,
ffff,ffff,ffff,ffff,ffff,101-я хинганская бригада управления,101st-Management-Brigade,101-ша бригада управління,101 бру,ffff,Army-subordination,Армійського підпорядкування,29-я общевойсковая армия,29th-Army,29-та армія,Східний військовий округ,Армія РФ,в/ч 38151,м. Чіта,Забайкальський край,52.0257805,113.5489477,Yes,Україна,30.530483275709063,50.4381873370743,
ffff,ffff,ffff,ffff,ffff,19-й отдельный полк рхб защиты,19th-Separate-Regiment-of-RCB-Protection,19-й полк РХБ захисту,ffff,ffff,Army-subordination,Армійського підпорядкування,29-я общевойсковая армия,29th-Army,29-та армія,Східний військовий округ,Армія РФ,в/ч 56313,смт. Горний,Забайкальський край,51.5844454,112.9984432,,,,,
ffff,ffff,ffff,ffff,ffff,Управління 35-ї армії,Management-of-the-35th-Army,Управління 35-ї армії,ffff,ffff,Army-subordination,Армійського підпорядкування,35-я общевойсковая Краснознамённая армия,35th-Army-Army,35-та загальновійськова армія,Східний військовий округ,Армія РФ,в/ч 02492,м. Бєлогорск,Амурська область,50.8742679,128.5525541,Yes,Ізюм,37.26226131325195,49.21297573594615,
ffff,ffff,ffff,управление,ffff,"38-я отдельная гвардейская мотострелковая витебская ордена ленина, краснознамённая, ордена суворова бригада",38th-Separate-Guards-Motorized-Rifle-Brigade,38-я  мотострілецька бригада,38 гв омсбр,ffff,Army-subordination,Армійського підпорядкування,35-я общевойсковая Краснознамённая армия,35th-Army-Army,35-та загальновійськова армія,Східний військовий округ,Армія РФ,в/ч 21720,с. Єкатеринославка,Амурська область,50.37221107816961,129.1047157023831,Yes,Україна,30.53048327570897,50.43818733707343,
ffff,ffff,ffff,управление,ffff,64-я отдельная гвардейская мотострелковая бригада,64th-Separate-Motorized-Rifle-Brigade,64-та мотострілецька бригада, 64 гв омсбр,ffff,Army-subordination,Армійського підпорядкування,35-я общевойсковая Краснознамённая армия,35th-Army-Army,35-та загальновійськова армія,Східний військовий округ,Армія РФ,в/ч 51460,с. Князє-Волконскоє,Хабаровський край,48.4674107,135.4542243,Yes,Буча,30.530483275709,50.43818733707367,https://t.me/informnapalm/7685
ffff,ffff,ffff,управление,ffff,"69-я отдельная свирско-померанская краснознамённая ордена красной звезды, амурская казачья бригада прикрытия",69th-occouple-brigade-of-cover,69-та окурема бригада прикриття, 69 обрп,ffff,Army-subordination,Армійського підпорядкування,35-я общевойсковая Краснознамённая армия,35th-Army-Army,35-та загальновійськова армія,Східний військовий округ,Армія РФ,в/ч 61424,м. Бабстово,Єврейська автономна область,48.1210685,132.4749276,Yes,Україна,30.530483275709074,50.43818733707439,
ffff,ffff,ffff,ffff,ffff,"107-я ракетная мозырская ордена ленина, краснознамённая бригада",107-missile-brigade,107-ма ракетна бригада,107 рбр,ffff,Army-subordination,Армійського підпорядкування,35-я общевойсковая Краснознамённая армия,35th-Army-Army,35-та загальновійськова армія,Східний військовий округ,Армія РФ,в/ч 47062,м. Біробіджан,Єврейська автономна область,48.7939707,132.92666437976249,,,,,
ffff,ffff,ffff,ffff,ffff,"165-я артиллерийская пражская краснознамённая, орденов кутузова и богдана хмельницкого бригада",165th-Artillery-Brigade,165-та артилерыйська бригада,165 абр,ffff,Army-subordination,Армійського підпорядкування,35-я общевойсковая Краснознамённая армия,35th-Army-Army,35-та загальновійськова армія,Східний військовий округ,Армія РФ,в/ч 02901,м. Бєлогорск,Амурська область,50.8742679,128.5525541,Yes,Україна,30.530483275709056,50.43818733707427,
ffff,ffff,ffff,ffff,ffff,71-я зенитная ракетная бригада,71st-anti-aircraft-missile-brigade,71-ша зенітна ракетна бригада,71 зрбр,ffff,Army-subordination,Армійського підпорядкування,35-я общевойсковая Краснознамённая армия,35th-Army-Army,35-та загальновійськова армія,Східний військовий округ,Армія РФ,в/ч 01879,м. Бєлогорск,Амурська область,50.8742679,128.5525541,Yes,Україна,30.53048327570904,50.4381873370741,
ffff,ffff,ffff,ffff,ffff,54-я ордена красной звезды бригада управления,54th-Management-Brigade,54-та бригада управління, 54 бру,ffff,Army-subordination,Армійського підпорядкування,35-я общевойсковая Краснознамённая армия,35th-Army-Army,35-та загальновійськова армія,Східний військовий округ,Армія РФ,в/ч 53790,м. Бєлогорск,Амурська область,50.8742679,128.5525541,Yes,Україна,30.53048327570899,50.43818733707357,
ffff,ffff,ffff,ffff,ffff,35-й полк рхб защиты,35th-Regiment-of-RCB-Protection,35-й полк РХБ захисту,ffff,ffff,Army-subordination,Армійського підпорядкування,35-я общевойсковая Краснознамённая армия,35th-Army-Army,35-та загальновійськова армія,Східний військовий округ,Армія РФ,в/ч 59792,м. Бєлогорск,Амурська область,50.8742679,128.5525541,,,,,
ffff,ffff,ffff,ffff,ffff,Управління 36-ї армії,Management-of-the-36th-Army,Управління 36-ї армії,ffff,ffff,Army-subordination,Армійського підпорядкування,36-я общевойсковая армия,36th-Army-Army,36-та загальновійськова армія,Східний військовий округ,Армія РФ,в/ч 05776,м. Улан-Уде,Республіка Бурятія,51.82746976801437,107.6326352697436,Yes,Ізюм,37.26227080159677,49.20919508761779,
ffff,ffff,ffff,управление,ffff,"5-я отдельная гвардейская танковая тацинская краснознамённая, ордена суворова бригада",5th-Capital-Guardian-Tank-Brigade,5-я  танкова бригада,5 гв отбр,ffff,Army-subordination,Армійського підпорядкування,36-я общевойсковая армия,36th-Army-Army,36-та загальновійськова армія,Східний військовий округ,Армія РФ,в/ч 46108,м. Улан-Уде,Республіка Бурятія,51.82746976801437,107.6326352697436,Yes,Буча,30.53048327570897,50.43818733707342,
ffff,ffff,ffff,управление,ffff,"37-я отдельная гвардейская мотострелковая будапештская краснознамённая, ордена красной звезды донская казачья бригада имени е. а. щаденко",37-Separate-Motorized-Rifle-Brigade,37-ма мотострілецька бригада,37 гв омсбр,ffff,Army-subordination,Армійського підпорядкування,36-я общевойсковая армия,36th-Army-Army,36-та загальновійськова армія,Східний військовий округ,Армія РФ,в/ч 69647,м. Кяхта,Республіка Бурятія,50.34206168173014,106.4646864755539,Yes,Макаров,30.530483275708967,50.43818733707339,https://www.facebook.com/dima.replianchuk/posts/5110515922349260
ffff,ffff,ffff,ffff,ffff,30-я артиллерийская бригада,30th-Artillery-Brigade,30-та артилерійська бригада,30 абр,ffff,Army-subordination,Армійського підпорядкування,36-я общевойсковая армия,36th-Army-Army,36-та загальновійськова армія,Східний військовий округ,Армія РФ,в/ч 62048,м. Улан-Уде,Республіка Бурятія,51.82746976801437,107.6326352697436,Yes,Україна,30.530483275709063,50.43818733707433,
ffff,ffff,ffff,ffff,ffff,"103-я ракетная краснознамённая, орденов кутузова и богдана хмельницкого бригада",The-103rd-missile-brigade,103-тя ракетна бригада,103 рбр,ffff,Army-subordination,Армійського підпорядкування,36-я общевойсковая армия,36th-Army-Army,36-та загальновійськова армія,Східний військовий округ,Армія РФ,в/ч 47130,м. Улан-Уде,Республіка Бурятія,51.82746976801437,107.6326352697436,Yes,Україна,30.530483275709056,50.43818733707426,
ffff,ffff,ffff,ffff,ffff,35-я зенитная ракетная бригада,35th-anti-aircraft-missile-brigade,35-та зенітна ракетна бригада,ffff,ffff,Army-subordination,Армійського підпорядкування,36-я общевойсковая армия,36th-Army-Army,36-та загальновійськова армія,Східний військовий округ,Армія РФ,в/ч 34696,м. Улан-Уде,Республіка Бурятія,51.82746976801437,107.6326352697436,,,,,
ffff,ffff,ffff,ffff,ffff,75-я бригада управления,75th-Management-Brigade,75-та бригада управління,75 бру,ffff,Army-subordination,Армійського підпорядкування,36-я общевойсковая армия,36th-Army-Army,36-та загальновійськова армія,Східний військовий округ,Армія РФ,в/ч 01229,м. Улан-Уде,Республіка Бурятія,51.82746976801437,107.6326352697436,Yes,Україна,30.53048327570906,50.43818733707429,
ffff,ffff,ffff,ffff,ffff,н-й инженерно-сапёрный полк,N-ni-engineering-sapper-regiment,N-ний інженерно саперний полк,ffff,ffff,Army-subordination,Армійського підпорядкування,36-я общевойсковая армия,36th-Army-Army,36-та загальновійськова армія,Східний військовий округ,Армія РФ,Невідомо,м. Кяхта,Республіка Бурятія,50.34206168173014,106.4646864755539,,,,,
ffff,ffff,ffff,ffff,ffff,26-й полк рхб защиты,26th-Regiment-of-RCB-Protection,26-й полк РХБ захисту,ffff,ffff,Army-subordination,Армійського підпорядкування,36-я общевойсковая армия,36th-Army-Army,36-та загальновійськова армія,Східний військовий округ,Армія РФ,в/ч 62563,смт. Онохой,Республіка Бурятія,51.909640210712936,108.03128009028926,,,,,
ffff,ffff,ffff,ffff,ffff,Управління 68 армійського корпусу,Management-of-the-68th-army-corps,Управління 68 армійського корпусу,ffff,ffff,Army-subordination,Армійського підпорядкування,68-й армейский корпус,68th-Army-Corps,68-й армійський корпус,Східний військовий округ,Армія РФ,ffff,м. Южно-Сахалінск,Сахалінська область,46.94769832577756,142.73729002053275,,,,,
ffff,ffff,ffff,ffff,ffff,Управління 18-ї кулеметно-артилерійської дивізії,Management-of-the-18th-machine-gun-artillery-division,Управління 18-ї кулеметно-артилерійської дивізії,ffff,18-я пулемётно-артиллерийская дивизия,18th-Machlement--Artillery-Division,18-та кулементно -артилерійська дивізія,68-й армейский корпус,68th-Army-Corps,68-й армійський корпус,Східний військовий округ,Армія РФ,Невідомо,м. Горячіє Ключі,Сахалінська область,52.04327062420963,143.083430027038,,,,,
ffff,ffff,ffff,ffff,ffff,46-й пулемётно-артиллерийский (ранее 484) полк,46th-machine-gun---artillery-regiment,46-й кулеметно - артилерійський полк,ffff,18-я пулемётно-артиллерийская дивизия,18th-Machlement--Artillery-Division,18-та кулементно -артилерійська дивізія,68-й армейский корпус,68th-Army-Corps,68-й армійський корпус,Східний військовий округ,Армія РФ,в/ч 71435,смт. Лагуноє,Сахалінська область,52.07080221865515,142.34362102947892,Yes,Україна,30.530483275709077,50.43818733707442,
ffff,ffff,ffff,ffff,ffff,49-й пулемётно-артиллерийский (ранее 605) полк,49th-machine-gun---artillery-regiment,49-й кулеметно - артилерійський полк,ffff,18-я пулемётно-артиллерийская дивизия,18th-Machlement--Artillery-Division,18-та кулементно -артилерійська дивізія,68-й армейский корпус,68th-Army-Corps,68-й армійський корпус,Східний військовий округ,Армія РФ,в/ч 71436,м. Горячіє Ключі,Сахалінська область,52.04327062420963,143.083430027038,Yes,Україна,30.530483275709077,50.43818733707441,
ffff,ffff,ffff,управление,ffff,39-я отдельная мотострелковая краснознамённая бригада,39th-Separate-Motorized-Rifle-Brigade,39-та мотострілецька бригада,39 омсбр,ffff,Army-subordination,Армійського підпорядкування,68-й армейский корпус,68th-Army-Corps,68-й армійський корпус,Східний військовий округ,Армія РФ,в/ч 35390,м. Южно-Сахалінск,Сахалінська область,46.94769832577756,142.73729002053275,Yes,Україна,30.530483275708978,50.43818733707345,https://www.facebook.com/chernihiv.kisel/posts/2859153377719036
ffff,ffff,ffff,управление,ffff,83-я отдельная гвардейская десантно-штурмовая бригада,83rd-Separate-Guards-Airborne-Stock-Brigade,83-тя  десантно-штурмова бригада,83 гв одшбр,ffff,Army-subordination,Армійського підпорядкування,Окружного підпорядкування,District-subordination,Окружного підпорядкування,Східний військовий округ,Армія РФ,в/ч 71289,м. Уссурійськ,Приморський край,43.8260569,131.9197259,Yes,Україна,30.530483275709077,50.43818733707443,
ffff,ffff,ffff,штаб,ffff,11-я отдельная гвардейская десантно-штурмовая бригада,The-11th-Separate-Guards-Airborne-Assault-Brigade,11-та  десантно-штурмова бригада,11 гв одшбр,ffff,Army-subordination,Армійського підпорядкування,Окружного підпорядкування,District-subordination,Окружного підпорядкування,Східний військовий округ,Армія РФ,в/ч 32364,м. Улан-Уде,Республіка Бурятія,51.82746976801437,107.6326352697436,Yes,Херсонська область,32.73110913622703,46.745155612612,https://t.me/rf200_nooow/132
ffff,ffff,ffff,ffff,ffff,14-я отдельная гвардейская бригада специального назначения,14th-Special-Guards-Brigade-of-Special-Purpose,14-та бригада спеціального призначення,14 бсп,ffff,Army-subordination,Армійського підпорядкування,Окружного підпорядкування,District-subordination,Окружного підпорядкування,Східний військовий округ,Армія РФ,в/ч 74854,м. Уссурійськ,Приморський край,43.8260569,131.9197259,Yes,Буча,30.53048327570897,50.43818733707342,
ffff,ffff,ffff,ffff,ffff,88-я отдельная радиотехническая бригада особого назначения,88-Separate-Special-Purpose-Radio-Technical-Brigade,88-ма радіотехнічна бригада особливого призначення,88 орадбрспн,ffff,Army-subordination,Армійського підпорядкування,Окружного підпорядкування,District-subordination,Окружного підпорядкування,Східний військовий округ,Армія РФ,Невідомо,м. Улан-Уде,Республіка Бурятія,51.82746976801437,107.6326352697436,Yes,Україна,30.530483275709052,50.43818733707422,
ffff,ffff,ffff,ffff,ffff,92-я отдельная радиотехническая бригада особого назначения,92th-Radio-Technical-Brigade,92-га радіотехнічна бригада,92 радбр,ffff,Army-subordination,Армійського підпорядкування,Окружного підпорядкування,District-subordination,Окружного підпорядкування,Східний військовий округ,Армія РФ,Невідомо,с. Старосисоєвка,Приморський край,44.18658747210804,133.30628505156236,,,,,
ffff,ffff,ffff,ffff,ffff,75-я отдельная береговая ракетная бригада ,79th-missile-brigade,79-та ракетна бригада,ffff,ffff,Army-subordination,Армійського підпорядкування,Окружного підпорядкування,District-subordination,Окружного підпорядкування,Східний військовий округ,Армія РФ,Невідомо,о. Сахалін,Сахалінська область,50.6374186718481,142.7780193477591,,,,,
ffff,ffff,ffff,ffff,ffff,3828-я комплексная база материально-технического обеспечения (мто),3828-MTO-base,3828-ма база МТО,3828 бмто,ffff,Army-subordination,Армійського підпорядкування,Окружного підпорядкування,District-subordination,Окружного підпорядкування,Східний військовий округ,Армія РФ,в/ч 96145,м. Владивосток,Приморський край,43.144273220533535,131.92014088030103,,,,,
ffff,ffff,ffff,ffff,ffff,225-я база хранения и ремонта военной техники,225th-storage-base,225-та база зберігання,225 бзб,ffff,Army-subordination,Армійського підпорядкування,Окружного підпорядкування,District-subordination,Окружного підпорядкування,Східний військовий округ,Армія РФ,Невідомо,с. Ясная,Забайкальський край,50.83152721865776,115.799588680819,,,,,
ffff,ffff,ffff,ffff,ffff,227-я база хранения и ремонта военной техники,227-Storage-base,227-ма база зберігання,227 бзб,ffff,Army-subordination,Армійського підпорядкування,Окружного підпорядкування,District-subordination,Окружного підпорядкування,Східний військовий округ,Армія РФ,Невідомо,с. Дівізіонная,Республіка Бурятія,51.888556931093454,107.52160186949308,,,,,
ffff,ffff,ffff,ffff,ffff,237-я база хранения и ремонта военной техники,237-storage-base,237-ма база зберігання,237 бзб,ffff,Army-subordination,Армійського підпорядкування,Окружного підпорядкування,District-subordination,Окружного підпорядкування,Східний військовий округ,Армія РФ,Невідомо,м. Бікін,Хабаровський край,46.81680015881605,134.2720664073446,,,,,
ffff,ffff,ffff,ffff,ffff,245-я база хранения и ремонта военной техники,245th-storage-base,245-та база зберігання,245 бзб,ffff,Army-subordination,Армійського підпорядкування,Окружного підпорядкування,District-subordination,Окружного підпорядкування,Східний військовий округ,Армія РФ,Невідомо,м. Лєсозаводськ,Приморський край,45.4455308,133.3811817,,,,,
ffff,ffff,ffff,ffff,ffff,247-я краснознамённая база хранения и ремонта военной техники,247-storage-base,247-ма база зберігання,247 бзб,ffff,Army-subordination,Армійського підпорядкування,Окружного підпорядкування,District-subordination,Окружного підпорядкування,Східний військовий округ,Армія РФ,Невідомо,смт. Монастиріще-2,Приморський край,44.19416646522878,132.49580685317537,,,,,
ffff,ffff,ffff,ffff,ffff,240-я база хранения и ремонта военной техники,240-storage-base,240-ва база зберігання,240 бзб,ffff,Army-subordination,Армійського підпорядкування,Окружного підпорядкування,District-subordination,Окружного підпорядкування,Східний військовий округ,Армія РФ,Невідомо,м. Бєлогорск,Амурська область,50.8742679,128.5525541,,,,,
ffff,ffff,ffff,ffff,ffff,243-я база хранения и ремонта военной техники,243th-storage-base,243-тя база зберігання,243 бзб,ffff,Army-subordination,Армійського підпорядкування,Окружного підпорядкування,District-subordination,Окружного підпорядкування,Східний військовий округ,Армія РФ,Невідомо,м. Хабаровськ,Хабаровський край,48.528096,135.18291320418953,,,,,
ffff,ffff,ffff,ffff,ffff,7020-я харбинская база хранения и ремонта военной техники,7020-storage-base,7020-та база зберігання,7020 бзб,ffff,Army-subordination,Армійського підпорядкування,Окружного підпорядкування,District-subordination,Окружного підпорядкування,Східний військовий округ,Армія РФ,Невідомо,м. Уссурійськ,Приморський край,43.8260569,131.9197259,,,,,
ffff,ffff,ffff,ffff,ffff,230-я база хранения и ремонта военной техники,230th-storage-base,230-та база зберігання,230 бхб,ffff,Army-subordination,Армійського підпорядкування,Окружного підпорядкування,District-subordination,Окружного підпорядкування,Східний військовий округ,Армія РФ,Невідомо,смт. Дачноє,Сахалінська область,46.76369561573748,142.7425063996662,,,,,
ffff,ffff,ffff,ffff,ffff,7021-я база хранения и ремонта военной техники,7021-sha-storage-base,7021-ша база зберігання,7021 бзб,ffff,Army-subordination,Армійського підпорядкування,Окружного підпорядкування,District-subordination,Окружного підпорядкування,Східний військовий округ,Армія РФ,Невідомо,смт. Нікольскоє,Амурська область,50.92751824993999,128.2892826888357,,,,,
